utc,local,subdir,bytes,files,bytes_delta,files_delta,mb_per_s,files_per_s
2026-09-04T04:58:03Z,2026-09-03T21:58:03,src,415620398,5294,0,0,0,0
2026-09-04T04:58:03Z,2026-09-03T21:58:03,data,791682048,12794,29494636,25,0.469,0.42
2026-09-04T04:58:03Z,2026-09-03T21:58:03,.,1207316398,18096,28013768,24,0.445,0.4
2026-09-04T04:59:07Z,2026-09-03T21:59:07,src,415620398,5294,0,0,0,0
2026-09-04T04:59:07Z,2026-09-03T21:59:07,data,822786496,12816,31104448,22,0.494,0.37
2026-09-04T04:59:07Z,2026-09-03T21:59:07,.,1238420846,18118,31104448,22,0.494,0.37
2026-09-04T05:00:11Z,2026-09-03T22:00:11,src,415620398,5294,0,0,0,0
2026-09-04T05:00:11Z,2026-09-03T22:00:11,data,852032712,12837,29246216,21,0.465,0.35
2026-09-04T05:00:11Z,2026-09-03T22:00:11,.,1267667062,18139,29246216,21,0.465,0.35
2026-09-04T05:01:16Z,2026-09-03T22:01:16,src,415620398,5294,0,0,0,0
2026-09-04T05:01:16Z,2026-09-03T22:01:16,data,883224748,12858,31192036,21,0.496,0.35
2026-09-04T05:01:16Z,2026-09-03T22:01:16,.,1302371766,18162,34704704,23,0.552,0.38
2026-09-04T05:02:20Z,2026-09-03T22:02:20,src,415620398,5294,0,0,0,0
2026-09-04T05:02:20Z,2026-09-03T22:02:20,data,920463108,12881,37238360,23,0.592,0.38
2026-09-04T05:02:20Z,2026-09-03T22:02:20,.,1336097458,18183,33725692,21,0.536,0.35
2026-09-04T05:03:24Z,2026-09-03T22:03:24,src,415620398,5294,0,0,0,0
2026-09-04T05:03:24Z,2026-09-03T22:03:24,data,956706084,12906,36242976,25,0.576,0.42
2026-09-04T05:03:24Z,2026-09-03T22:03:24,.,1374412846,18208,38315388,25,0.609,0.42
2026-09-04T05:04:28Z,2026-09-03T22:04:28,src,415620398,5294,0,0,0,0
2026-09-04T05:04:28Z,2026-09-03T22:04:28,data,1000971832,12931,44265748,25,0.704,0.42
2026-09-04T05:04:28Z,2026-09-03T22:04:28,.,1418437906,18234,44025060,26,0.7,0.43
2026-09-04T05:05:33Z,2026-09-03T22:05:33,src,415620398,5294,0,0,0,0
2026-09-04T05:05:33Z,2026-09-03T22:05:33,data,1035478228,12956,34506396,25,0.548,0.42
2026-09-04T05:05:33Z,2026-09-03T22:05:33,.,1451112578,18258,32674672,24,0.519,0.4
2026-09-04T05:06:37Z,2026-09-03T22:06:37,src,415620398,5294,0,0,0,0
2026-09-04T05:06:37Z,2026-09-03T22:06:37,data,1070544744,12981,35066516,25,0.557,0.42
2026-09-04T05:06:37Z,2026-09-03T22:06:37,.,1486179094,18283,35066516,25,0.557,0.42
2026-09-04T05:07:41Z,2026-09-03T22:07:41,src,415620398,5294,0,0,0,0
2026-09-04T05:07:41Z,2026-09-03T22:07:41,data,1103816144,13005,33271400,24,0.529,0.4
2026-09-04T05:07:41Z,2026-09-03T22:07:41,.,1519450494,18307,33271400,24,0.529,0.4
2026-09-04T05:08:45Z,2026-09-03T22:08:45,src,415620398,5294,0,0,0,0
2026-09-04T05:08:45Z,2026-09-03T22:08:45,data,1139759228,13034,35943084,29,0.571,0.48
2026-09-04T05:08:45Z,2026-09-03T22:08:45,.,1556531310,18338,37080816,31,0.589,0.52
2026-09-04T05:09:49Z,2026-09-03T22:09:49,src,415620398,5294,0,0,0,0
2026-09-04T05:09:49Z,2026-09-03T22:09:49,data,1170112336,13072,30353108,38,0.482,0.63
2026-09-04T05:09:49Z,2026-09-03T22:09:49,.,1586811278,18376,30279968,38,0.481,0.63
2026-09-04T05:10:53Z,2026-09-03T22:10:53,src,415620398,5294,0,0,0,0
2026-09-04T05:10:53Z,2026-09-03T22:10:53,data,1190030968,13111,19918632,39,0.317,0.65
2026-09-04T05:10:53Z,2026-09-03T22:10:53,.,1605665318,18413,18854040,37,0.3,0.62
2026-09-04T05:11:57Z,2026-09-03T22:11:57,src,415620398,5294,0,0,0,0
2026-09-04T05:11:57Z,2026-09-03T22:11:57,data,1209516456,13147,19485488,36,0.31,0.6
2026-09-04T05:11:57Z,2026-09-03T22:11:57,.,1625150806,18449,19485488,36,0.31,0.6
2026-09-04T05:13:02Z,2026-09-03T22:13:02,src,415620398,5294,0,0,0,0
2026-09-04T05:13:02Z,2026-09-03T22:13:02,data,1237934196,13181,28417740,34,0.452,0.57
2026-09-04T05:13:02Z,2026-09-03T22:13:02,.,1654275282,18483,29124476,34,0.463,0.57
2026-09-04T05:14:06Z,2026-09-03T22:14:06,src,415620398,5294,0,0,0,0
2026-09-04T05:14:06Z,2026-09-03T22:14:06,data,1269548404,13209,31614208,28,0.502,0.47
2026-09-04T05:14:06Z,2026-09-03T22:14:06,.,1685182754,18511,30907472,28,0.491,0.47
2026-09-04T05:15:10Z,2026-09-03T22:15:10,src,415620398,5294,0,0,0,0
2026-09-04T05:15:10Z,2026-09-03T22:15:10,data,1300655700,13237,31107296,28,0.494,0.47
2026-09-04T05:15:10Z,2026-09-03T22:15:10,.,1716290050,18539,31107296,28,0.494,0.47
2026-09-04T05:16:14Z,2026-09-03T22:16:14,src,415620398,5294,0,0,0,0
2026-09-04T05:16:14Z,2026-09-03T22:16:14,data,1336341720,13265,35686020,28,0.567,0.47
2026-09-04T05:16:14Z,2026-09-03T22:16:14,.,1752165542,18568,35875492,29,0.57,0.48
2026-09-04T05:17:18Z,2026-09-03T22:17:18,src,415620398,5294,0,0,0,0
2026-09-04T05:17:18Z,2026-09-03T22:17:18,data,1364890716,13288,28548996,23,0.454,0.38
2026-09-04T05:17:18Z,2026-09-03T22:17:18,.,1781278434,18591,29112892,23,0.463,0.38
2026-09-04T05:18:23Z,2026-09-03T22:18:23,src,415620398,5294,0,0,0,0
2026-09-04T05:18:23Z,2026-09-03T22:18:23,data,1390625152,13313,25734436,25,0.409,0.42
2026-09-04T05:18:23Z,2026-09-03T22:18:23,.,1806259502,18615,24981068,24,0.397,0.4
2026-09-04T05:19:27Z,2026-09-03T22:19:27,src,415620398,5294,0,0,0,0
2026-09-04T05:19:27Z,2026-09-03T22:19:27,data,1423485112,13335,32859960,22,0.522,0.37
2026-09-04T05:19:27Z,2026-09-03T22:19:27,.,1841514398,18638,35254896,23,0.56,0.38
2026-09-04T05:20:31Z,2026-09-03T22:20:31,src,415620398,5294,0,0,0,0
2026-09-04T05:20:31Z,2026-09-03T22:20:31,data,1459450572,13364,35965460,29,0.572,0.48
2026-09-04T05:20:31Z,2026-09-03T22:20:31,.,1875084922,18666,33570524,28,0.534,0.47
2026-09-04T05:21:35Z,2026-09-03T22:21:35,src,415620398,5294,0,0,0,0
2026-09-04T05:21:35Z,2026-09-03T22:21:35,data,1487574200,13388,28123628,24,0.447,0.4
2026-09-04T05:21:35Z,2026-09-03T22:21:35,.,1903952186,18691,28867264,25,0.459,0.42
2026-09-04T05:22:39Z,2026-09-03T22:22:39,src,415620398,5294,0,0,0,0
2026-09-04T05:22:39Z,2026-09-03T22:22:39,data,1521880596,13413,34306396,25,0.545,0.42
2026-09-04T05:22:39Z,2026-09-03T22:22:39,.,1938155490,18716,34203304,25,0.544,0.42
2026-09-04T05:23:44Z,2026-09-03T22:23:44,src,415620398,5294,0,0,0,0
2026-09-04T05:23:44Z,2026-09-03T22:23:44,data,1552637468,13443,30756872,30,0.489,0.5
2026-09-04T05:23:44Z,2026-09-03T22:23:44,.,1968271818,18745,30116328,29,0.479,0.48
2026-09-04T05:24:48Z,2026-09-03T22:24:48,src,415620398,5294,0,0,0,0
2026-09-04T05:24:48Z,2026-09-03T22:24:48,data,1585892920,13472,33255452,29,0.529,0.48
2026-09-04T05:24:48Z,2026-09-03T22:24:48,.,2001527270,18774,33255452,29,0.529,0.48
2026-09-04T05:25:52Z,2026-09-03T22:25:52,src,415620398,5294,0,0,0,0
2026-09-04T05:25:52Z,2026-09-03T22:25:52,data,1622148104,13497,36255184,25,0.576,0.42
2026-09-04T05:25:52Z,2026-09-03T22:25:52,.,2038417274,18800,36890004,26,0.586,0.43
2026-09-04T05:26:57Z,2026-09-03T22:26:57,src,415620398,5294,0,0,0,0
2026-09-04T05:26:57Z,2026-09-03T22:26:57,data,1657065744,13522,34917640,25,0.555,0.42
2026-09-04T05:26:57Z,2026-09-03T22:26:57,.,2073441174,18825,35023900,25,0.557,0.42
2026-09-04T05:28:01Z,2026-09-03T22:28:01,src,415620398,5294,0,0,0,0
2026-09-04T05:28:01Z,2026-09-03T22:28:01,data,1692302340,13551,35236596,29,0.56,0.48
2026-09-04T05:28:01Z,2026-09-03T22:28:01,.,2110329402,18854,36888228,29,0.586,0.48
2026-09-04T05:29:05Z,2026-09-03T22:29:05,src,415620398,5294,0,0,0,0
2026-09-04T05:29:05Z,2026-09-03T22:29:05,data,1726256668,13574,33954328,23,0.54,0.38
2026-09-04T05:29:05Z,2026-09-03T22:29:05,.,2143130878,18878,32801476,24,0.521,0.4
2026-09-04T05:30:10Z,2026-09-03T22:30:10,src,415620398,5294,0,0,0,0
2026-09-04T05:30:10Z,2026-09-03T22:30:10,data,1761127548,13600,34870880,26,0.554,0.43
2026-09-04T05:30:10Z,2026-09-03T22:30:10,.,2178210270,18903,35079392,25,0.558,0.42
2026-09-04T05:31:14Z,2026-09-03T22:31:14,src,415620398,5294,0,0,0,0
2026-09-04T05:31:14Z,2026-09-03T22:31:14,data,1792206792,13628,31079244,28,0.494,0.47
2026-09-04T05:31:14Z,2026-09-03T22:31:14,.,2210281870,18932,32071600,29,0.51,0.48
2026-09-04T05:32:18Z,2026-09-03T22:32:18,src,415620398,5294,0,0,0,0
2026-09-04T05:32:18Z,2026-09-03T22:32:18,data,1823728968,13655,31522176,27,0.501,0.45
2026-09-04T05:32:18Z,2026-09-03T22:32:18,.,2240245866,18958,29963996,26,0.476,0.43
2026-09-04T05:33:23Z,2026-09-03T22:33:23,src,415620398,5294,0,0,0,0
2026-09-04T05:33:23Z,2026-09-03T22:33:23,data,1853635436,13676,29906468,21,0.475,0.35
2026-09-04T05:33:23Z,2026-09-03T22:33:23,.,2270403754,18979,30157888,21,0.479,0.35
2026-09-04T05:34:27Z,2026-09-03T22:34:27,src,415620398,5294,0,0,0,0
2026-09-04T05:34:27Z,2026-09-03T22:34:27,data,1881138304,13702,27502868,26,0.437,0.43
2026-09-04T05:34:27Z,2026-09-03T22:34:27,.,2296772654,19004,26368900,25,0.419,0.42
2026-09-04T05:35:31Z,2026-09-03T22:35:31,src,415620398,5294,0,0,0,0
2026-09-04T05:35:31Z,2026-09-03T22:35:31,data,1910036752,13722,28898448,20,0.459,0.33
2026-09-04T05:35:31Z,2026-09-03T22:35:31,.,2325671102,19024,28898448,20,0.459,0.33
2026-09-04T05:36:36Z,2026-09-03T22:36:36,src,415620398,5294,0,0,0,0
2026-09-04T05:36:36Z,2026-09-03T22:36:36,data,1941818972,13749,31782220,27,0.505,0.45
2026-09-04T05:36:36Z,2026-09-03T22:36:36,.,2357453322,19051,31782220,27,0.505,0.45
2026-09-04T05:37:40Z,2026-09-03T22:37:40,src,415620398,5294,0,0,0,0
2026-09-04T05:37:40Z,2026-09-03T22:37:40,data,1962736016,13779,20917044,30,0.332,0.5
2026-09-04T05:37:40Z,2026-09-03T22:37:40,.,2379145786,19082,21692464,31,0.345,0.52
2026-09-04T05:38:45Z,2026-09-03T22:38:45,src,415620398,5294,0,0,0,0
2026-09-04T05:38:45Z,2026-09-03T22:38:45,data,1987305916,13811,24569900,32,0.391,0.53
2026-09-04T05:38:45Z,2026-09-03T22:38:45,.,2403073070,19114,23927284,32,0.38,0.53
2026-09-04T05:39:49Z,2026-09-03T22:39:49,src,415620398,5294,0,0,0,0
2026-09-04T05:39:49Z,2026-09-03T22:39:49,data,2004795080,13842,17489164,31,0.278,0.52
2026-09-04T05:39:49Z,2026-09-03T22:39:49,.,2420429430,19144,17356360,30,0.276,0.5
2026-09-04T05:40:53Z,2026-09-03T22:40:53,src,415620398,5294,0,0,0,0
2026-09-04T05:40:53Z,2026-09-03T22:40:53,data,2021111184,13877,16316104,35,0.259,0.58
2026-09-04T05:40:53Z,2026-09-03T22:40:53,.,2436962994,19180,16533564,36,0.263,0.6
2026-09-04T05:41:58Z,2026-09-03T22:41:58,src,415620398,5294,0,0,0,0
2026-09-04T05:41:58Z,2026-09-03T22:41:58,data,2024392380,13927,3281196,50,0.052,0.83
2026-09-04T05:41:58Z,2026-09-03T22:41:58,.,2440099918,19234,3136924,54,0.05,0.9
2026-09-04T05:43:02Z,2026-09-03T22:43:02,src,415620398,5294,0,0,0,0
2026-09-04T05:43:02Z,2026-09-03T22:43:02,data,2049868832,13963,25476452,36,0.405,0.6
2026-09-04T05:43:02Z,2026-09-03T22:43:02,.,2465606270,19266,25506352,32,0.405,0.53
2026-09-04T05:44:07Z,2026-09-03T22:44:07,src,415620398,5294,0,0,0,0
2026-09-04T05:44:07Z,2026-09-03T22:44:07,data,2068732860,14001,18864028,38,0.3,0.63
2026-09-04T05:44:07Z,2026-09-03T22:44:07,.,2484367210,19303,18760940,37,0.298,0.62
2026-09-04T05:45:11Z,2026-09-03T22:45:11,src,415620398,5294,0,0,0,0
2026-09-04T05:45:11Z,2026-09-03T22:45:11,data,2084523364,14034,15790504,33,0.251,0.55
2026-09-04T05:45:11Z,2026-09-03T22:45:11,.,2501946282,19337,17579072,34,0.279,0.57
2026-09-04T05:46:15Z,2026-09-03T22:46:15,src,415620398,5294,0,0,0,0
2026-09-04T05:46:15Z,2026-09-03T22:46:15,data,2105468472,14073,20945108,39,0.333,0.65
2026-09-04T05:46:15Z,2026-09-03T22:46:15,.,2521102822,19375,19156540,38,0.304,0.63
2026-09-04T05:47:20Z,2026-09-03T22:47:20,src,415620398,5294,0,0,0,0
2026-09-04T05:47:20Z,2026-09-03T22:47:20,data,2115973692,14113,10505220,40,0.167,0.67
2026-09-04T05:47:20Z,2026-09-03T22:47:20,.,2531747114,19416,10644292,41,0.169,0.68
2026-09-04T05:48:24Z,2026-09-03T22:48:24,src,415620398,5294,0,0,0,0
2026-09-04T05:48:24Z,2026-09-03T22:48:24,data,2133111680,14147,17137988,34,0.272,0.57
2026-09-04T05:48:24Z,2026-09-03T22:48:24,.,2548746030,19449,16998916,33,0.27,0.55
2026-09-04T05:49:29Z,2026-09-03T22:49:29,src,415620398,5294,0,0,0,0
2026-09-04T05:49:29Z,2026-09-03T22:49:29,data,2141742644,14180,8630964,33,0.137,0.55
2026-09-04T05:49:29Z,2026-09-03T22:49:29,.,2557509666,19483,8763636,34,0.139,0.57
2026-09-04T05:50:33Z,2026-09-03T22:50:33,src,415620398,5294,0,0,0,0
2026-09-04T05:50:33Z,2026-09-03T22:50:33,data,2155769636,14210,14026992,30,0.223,0.5
2026-09-04T05:50:33Z,2026-09-03T22:50:33,.,2571863774,19514,14354108,31,0.228,0.52
2026-09-04T05:51:38Z,2026-09-03T22:51:38,src,415620398,5294,0,0,0,0
2026-09-04T05:51:38Z,2026-09-03T22:51:38,data,2172928632,14244,17158996,34,0.273,0.57
2026-09-04T05:51:38Z,2026-09-03T22:51:38,.,2588562982,19546,16699208,32,0.265,0.53
2026-09-04T05:52:43Z,2026-09-03T22:52:43,src,415620398,5294,0,0,0,0
2026-09-04T05:52:43Z,2026-09-03T22:52:43,data,2190351068,14278,17422436,34,0.277,0.57
2026-09-04T05:52:43Z,2026-09-03T22:52:43,.,2607846654,19582,19283672,36,0.307,0.6
2026-09-04T05:53:48Z,2026-09-03T22:53:48,src,415620398,5294,0,0,0,0
2026-09-04T05:53:48Z,2026-09-03T22:53:48,data,2197646192,14306,7295124,28,0.116,0.47
2026-09-04T05:53:48Z,2026-09-03T22:53:48,.,2613470546,19609,5623892,27,0.089,0.45
2026-09-04T05:54:52Z,2026-09-03T22:54:52,src,415620398,5294,0,0,0,0
2026-09-04T05:54:52Z,2026-09-03T22:54:52,data,2225854892,14328,28208700,22,0.448,0.37
2026-09-04T05:54:52Z,2026-09-03T22:54:52,.,2641489242,19630,28018696,21,0.445,0.35
2026-09-04T05:55:56Z,2026-09-03T22:55:56,src,415620398,5294,0,0,0,0
2026-09-04T05:55:56Z,2026-09-03T22:55:56,data,2262267324,14354,36412432,26,0.579,0.43
2026-09-04T05:55:56Z,2026-09-03T22:55:56,.,2677901674,19656,36412432,26,0.579,0.43
2026-09-04T05:57:01Z,2026-09-03T22:57:01,src,415620398,5294,0,0,0,0
2026-09-04T05:57:01Z,2026-09-03T22:57:01,data,2302438896,14378,40171572,24,0.639,0.4
2026-09-04T05:57:01Z,2026-09-03T22:57:01,.,2720086006,19681,42184332,25,0.671,0.42
2026-09-04T05:58:06Z,2026-09-03T22:58:06,src,415620398,5294,0,0,0,0
2026-09-04T05:58:06Z,2026-09-03T22:58:06,data,2336014860,14406,33575964,28,0.534,0.47
2026-09-04T05:58:06Z,2026-09-03T22:58:06,.,2751649238,19709,31563232,28,0.502,0.47
2026-09-04T05:59:12Z,2026-09-03T22:59:12,src,415620398,5294,0,0,0,0
2026-09-04T05:59:12Z,2026-09-03T22:59:12,data,2341709932,14440,5695072,34,0.091,0.57
2026-09-04T05:59:12Z,2026-09-03T22:59:12,.,2757435998,19743,5786760,34,0.092,0.57
2026-09-04T06:00:17Z,2026-09-03T23:00:17,src,415620398,5294,0,0,0,0
2026-09-04T06:00:17Z,2026-09-03T23:00:17,data,2349803964,14467,8094032,27,0.129,0.45
2026-09-04T06:00:17Z,2026-09-03T23:00:17,.,2765438314,19769,8002316,26,0.127,0.43
2026-09-04T06:01:21Z,2026-09-03T23:01:21,src,415620398,5294,0,0,0,0
2026-09-04T06:01:21Z,2026-09-03T23:01:21,data,2374729672,14493,24925708,26,0.396,0.43
2026-09-04T06:01:21Z,2026-09-03T23:01:21,.,2791962502,19796,26524188,27,0.422,0.45
2026-09-04T06:02:26Z,2026-09-03T23:02:26,src,415620398,5294,0,0,0,0
2026-09-04T06:02:26Z,2026-09-03T23:02:26,data,2398256788,14523,23527116,30,0.374,0.5
2026-09-04T06:02:26Z,2026-09-03T23:02:26,.,2813891138,19825,21928636,29,0.349,0.48
2026-09-04T06:03:30Z,2026-09-03T23:03:30,src,415620398,5294,0,0,0,0
2026-09-04T06:03:30Z,2026-09-03T23:03:30,data,2428342776,14549,30085988,26,0.478,0.43
2026-09-04T06:03:30Z,2026-09-03T23:03:30,.,2843977126,19851,30085988,26,0.478,0.43
2026-09-04T06:04:34Z,2026-09-03T23:04:34,src,415620398,5294,0,0,0,0
2026-09-04T06:04:34Z,2026-09-03T23:04:34,data,2443079816,14575,14737040,26,0.234,0.43
2026-09-04T06:04:34Z,2026-09-03T23:04:34,.,2858714166,19877,14737040,26,0.234,0.43
2026-09-04T06:05:39Z,2026-09-03T23:05:39,src,415620398,5294,0,0,0,0
2026-09-04T06:05:39Z,2026-09-03T23:05:39,data,2470590372,14591,27510556,16,0.437,0.27
2026-09-04T06:05:39Z,2026-09-03T23:05:39,.,2888033982,19894,29319816,17,0.466,0.28
2026-09-04T06:06:44Z,2026-09-03T23:06:44,src,415620398,5294,0,0,0,0
2026-09-04T06:06:44Z,2026-09-03T23:06:44,data,2479797261,14597,9206889,6,0.146,0.1
2026-09-04T06:06:44Z,2026-09-03T23:06:44,.,2895786830,19903,7752848,9,0.123,0.15
2026-09-04T06:07:48Z,2026-09-03T23:07:48,src,415620398,5294,0,0,0,0
2026-09-04T06:07:48Z,2026-09-03T23:07:48,data,2479797261,14597,0,0,0,0
2026-09-04T06:07:48Z,2026-09-03T23:07:48,.,2895786830,19903,0,0,0,0
2026-09-04T06:08:53Z,2026-09-03T23:08:53,src,415620398,5294,0,0,0,0
2026-09-04T06:08:53Z,2026-09-03T23:08:53,data,2479797261,14597,0,0,0,0
2026-09-04T06:08:53Z,2026-09-03T23:08:53,.,2895786830,19903,0,0,0,0
2026-09-04T06:09:58Z,2026-09-03T23:09:58,src,415620398,5294,0,0,0,0
2026-09-04T06:09:58Z,2026-09-03T23:09:58,data,2479797261,14597,0,0,0,0
2026-09-04T06:09:58Z,2026-09-03T23:09:58,.,2895786830,19903,0,0,0,0
2026-09-04T06:11:02Z,2026-09-03T23:11:02,src,415620398,5294,0,0,0,0
2026-09-04T06:11:02Z,2026-09-03T23:11:02,data,2479797261,14597,0,0,0,0
2026-09-04T06:11:02Z,2026-09-03T23:11:02,.,2895786830,19903,0,0,0,0
2026-09-04T06:12:07Z,2026-09-03T23:12:07,src,415620398,5294,0,0,0,0
2026-09-04T06:12:07Z,2026-09-03T23:12:07,data,2479797261,14597,0,0,0,0
2026-09-04T06:12:07Z,2026-09-03T23:12:07,.,2895786830,19903,0,0,0,0
2026-09-04T06:13:12Z,2026-09-03T23:13:12,src,415620398,5294,0,0,0,0
2026-09-04T06:13:12Z,2026-09-03T23:13:12,data,2479797261,14597,0,0,0,0
2026-09-04T06:13:12Z,2026-09-03T23:13:12,.,2895786844,19903,14,0,0,0
2026-09-04T06:14:17Z,2026-09-03T23:14:17,src,415620398,5294,0,0,0,0
2026-09-04T06:14:17Z,2026-09-03T23:14:17,data,2479797261,14597,0,0,0,0
2026-09-04T06:14:17Z,2026-09-03T23:14:17,.,2895786844,19903,0,0,0,0
2026-09-04T06:15:22Z,2026-09-03T23:15:22,src,415620398,5294,0,0,0,0
2026-09-04T06:15:22Z,2026-09-03T23:15:22,data,2479797261,14597,0,0,0,0
2026-09-04T06:15:22Z,2026-09-03T23:15:22,.,2895786844,19903,0,0,0,0
2026-09-04T06:16:27Z,2026-09-03T23:16:27,src,415620398,5294,0,0,0,0
2026-09-04T06:16:27Z,2026-09-03T23:16:27,data,2479797261,14597,0,0,0,0
2026-09-04T06:16:27Z,2026-09-03T23:16:27,.,2895786844,19903,0,0,0,0
2026-09-04T06:17:32Z,2026-09-03T23:17:32,src,415620398,5294,0,0,0,0
2026-09-04T06:17:32Z,2026-09-03T23:17:32,data,2479797261,14597,0,0,0,0
2026-09-04T06:17:32Z,2026-09-03T23:17:32,.,2895786844,19903,0,0,0,0
2026-09-04T06:18:37Z,2026-09-03T23:18:37,src,415620398,5294,0,0,0,0
2026-09-04T06:18:37Z,2026-09-03T23:18:37,data,2479797261,14597,0,0,0,0
2026-09-04T06:18:37Z,2026-09-03T23:18:37,.,2895786844,19903,0,0,0,0
2026-09-04T06:19:42Z,2026-09-03T23:19:42,src,415620398,5294,0,0,0,0
2026-09-04T06:19:42Z,2026-09-03T23:19:42,data,2479797261,14597,0,0,0,0
2026-09-04T06:19:42Z,2026-09-03T23:19:42,.,2895786844,19903,0,0,0,0
2026-09-04T06:20:47Z,2026-09-03T23:20:47,src,415620398,5294,0,0,0,0
2026-09-04T06:20:47Z,2026-09-03T23:20:47,data,2479797261,14597,0,0,0,0
2026-09-04T06:20:47Z,2026-09-03T23:20:47,.,2895786844,19903,0,0,0,0
2026-09-04T06:21:52Z,2026-09-03T23:21:52,src,415620398,5294,0,0,0,0
2026-09-04T06:21:52Z,2026-09-03T23:21:52,data,2479797261,14597,0,0,0,0
2026-09-04T06:21:52Z,2026-09-03T23:21:52,.,2895786844,19903,0,0,0,0
2026-09-04T06:22:57Z,2026-09-03T23:22:57,src,415620398,5294,0,0,0,0
2026-09-04T06:22:57Z,2026-09-03T23:22:57,data,2479797261,14597,0,0,0,0
2026-09-04T06:22:57Z,2026-09-03T23:22:57,.,2895786844,19903,0,0,0,0
2026-09-04T06:24:02Z,2026-09-03T23:24:02,src,415620398,5294,0,0,0,0
2026-09-04T06:24:02Z,2026-09-03T23:24:02,data,2479797261,14597,0,0,0,0
2026-09-04T06:24:02Z,2026-09-03T23:24:02,.,2895786844,19903,0,0,0,0
2026-09-04T06:25:07Z,2026-09-03T23:25:07,src,415620398,5294,0,0,0,0
2026-09-04T06:25:07Z,2026-09-03T23:25:07,data,2479797261,14597,0,0,0,0
2026-09-04T06:25:07Z,2026-09-03T23:25:07,.,2895786844,19903,0,0,0,0
2026-09-04T06:26:12Z,2026-09-03T23:26:12,src,415620398,5294,0,0,0,0
2026-09-04T06:26:12Z,2026-09-03T23:26:12,data,2479797261,14597,0,0,0,0
2026-09-04T06:26:12Z,2026-09-03T23:26:12,.,2895786844,19903,0,0,0,0
2026-09-04T06:27:17Z,2026-09-03T23:27:17,src,415620398,5294,0,0,0,0
2026-09-04T06:27:17Z,2026-09-03T23:27:17,data,2479797261,14597,0,0,0,0
2026-09-04T06:27:17Z,2026-09-03T23:27:17,.,2895786844,19903,0,0,0,0
2026-09-04T06:28:21Z,2026-09-03T23:28:21,src,415620398,5294,0,0,0,0
2026-09-04T06:28:21Z,2026-09-03T23:28:21,data,2479797261,14597,0,0,0,0
2026-09-04T06:28:21Z,2026-09-03T23:28:21,.,2895786844,19903,0,0,0,0
2026-09-04T06:29:26Z,2026-09-03T23:29:26,src,415620398,5294,0,0,0,0
2026-09-04T06:29:26Z,2026-09-03T23:29:26,data,2479797261,14597,0,0,0,0
2026-09-04T06:29:26Z,2026-09-03T23:29:26,.,2895786844,19903,0,0,0,0
2026-09-04T06:30:31Z,2026-09-03T23:30:31,src,415620398,5294,0,0,0,0
2026-09-04T06:30:31Z,2026-09-03T23:30:31,data,2479797261,14597,0,0,0,0
2026-09-04T06:30:31Z,2026-09-03T23:30:31,.,2895786844,19903,0,0,0,0
2026-09-04T06:31:36Z,2026-09-03T23:31:36,src,415620398,5294,0,0,0,0
2026-09-04T06:31:36Z,2026-09-03T23:31:36,data,2479797261,14597,0,0,0,0
2026-09-04T06:31:36Z,2026-09-03T23:31:36,.,2895786844,19903,0,0,0,0
2026-09-04T06:32:41Z,2026-09-03T23:32:41,src,415620398,5294,0,0,0,0
2026-09-04T06:32:41Z,2026-09-03T23:32:41,data,2479797261,14597,0,0,0,0
2026-09-04T06:32:41Z,2026-09-03T23:32:41,.,2895786844,19903,0,0,0,0
2026-09-04T06:33:46Z,2026-09-03T23:33:46,src,415620398,5294,0,0,0,0
2026-09-04T06:33:46Z,2026-09-03T23:33:46,data,2479797261,14597,0,0,0,0
2026-09-04T06:33:46Z,2026-09-03T23:33:46,.,2895786844,19903,0,0,0,0
2026-09-04T06:34:51Z,2026-09-03T23:34:51,src,415620398,5294,0,0,0,0
2026-09-04T06:34:51Z,2026-09-03T23:34:51,data,2479797261,14597,0,0,0,0
2026-09-04T06:34:51Z,2026-09-03T23:34:51,.,2895786844,19903,0,0,0,0
2026-09-04T06:35:56Z,2026-09-03T23:35:56,src,415620398,5294,0,0,0,0
2026-09-04T06:35:56Z,2026-09-03T23:35:56,data,2479797261,14597,0,0,0,0
2026-09-04T06:35:56Z,2026-09-03T23:35:56,.,2895786844,19903,0,0,0,0
2026-09-04T06:37:01Z,2026-09-03T23:37:01,src,415620398,5294,0,0,0,0
2026-09-04T06:37:01Z,2026-09-03T23:37:01,data,2479797261,14597,0,0,0,0
2026-09-04T06:37:01Z,2026-09-03T23:37:01,.,2895786844,19903,0,0,0,0
2026-09-04T06:38:06Z,2026-09-03T23:38:06,src,415620398,5294,0,0,0,0
2026-09-04T06:38:06Z,2026-09-03T23:38:06,data,2479797261,14597,0,0,0,0
2026-09-04T06:38:06Z,2026-09-03T23:38:06,.,2895786844,19903,0,0,0,0
2026-09-04T06:39:11Z,2026-09-03T23:39:11,src,415620398,5294,0,0,0,0
2026-09-04T06:39:11Z,2026-09-03T23:39:11,data,2479797261,14597,0,0,0,0
2026-09-04T06:39:11Z,2026-09-03T23:39:11,.,2895786844,19903,0,0,0,0
2026-09-04T06:40:16Z,2026-09-03T23:40:16,src,415620398,5294,0,0,0,0
2026-09-04T06:40:16Z,2026-09-03T23:40:16,data,2479797261,14597,0,0,0,0
2026-09-04T06:40:16Z,2026-09-03T23:40:16,.,2895786844,19903,0,0,0,0
